Shareholder - Name	Issuer - Name	Security - Type	Security - Report Date	Security - Market Value	Security - Market Value - Currency Code	Stock - Exchange	Stock - Number of Shares	Stock - Percent Ownership	Data Source URL
AP7	SKANDINAVISKA ENSKILDA BAN-A	Equity Like	2025-12-30	429116792	SEK	1	2199471	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Steris Plc	Equity Like	2025-12-30	353529809	USD	9.19465	150505	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PUBLIC BANK BERHAD	Equity Like	2025-12-30	357420185	MYR	2.27196689	34651435	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ADIDAS AG	Equity Like	2025-12-30	466075888	EUR	10.8115	255009	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	AMCOR PLC	Equity Like	2025-12-30	415546887	USD	9.19465	5386701	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Omnicom Group	Equity Like	2025-12-30	402340990	USD	9.19465	542031	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	GRACO INC	Equity Like	2025-12-30	398295141	USD	9.19465	521340	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	P G & E CORP	Equity Like	2025-12-30	472595339	USD	9.19465	3196452	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DAI-ICHI LIFE HOLDINGS INC	Equity Like	2025-12-30	415019206	JPY	0.05881377	5413500	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Biogen Inc	Equity Like	2025-12-30	443708237	USD	9.19465	273567	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ulta Beauty Inc	Equity Like	2025-12-30	428365115	USD	9.19465	76766	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Prysmian Spa	Equity Like	2025-12-30	367042212	EUR	10.8115	393022	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UNITED OVERSEAS BANK LTD	Equity Like	2025-12-30	439177876	SGD	7.156205	1742977	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Snap-On Inc	Equity Like	2025-12-30	386405984	USD	9.19465	120185	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DOCUSIGN INC	Equity Like	2025-12-30	428601409	USD	9.19465	674786	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Avalonbay Communities Inc	Equity Like	2025-12-30	371184251	USD	9.19465	218214	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Astellas Pharma Inc	Equity Like	2025-12-30	377022044	JPY	0.05881377	3062799	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EXPAND ENERGY CORP	Equity Like	2025-12-30	351115602	USD	9.19465	340894	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Wolters Kluwer	Equity Like	2025-12-30	428901192	EUR	10.8115	444840	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PURE STORAGE INC - CLASS A	Equity Like	2025-12-30	387955206	USD	9.19465	622416	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SOFI TECHNOLOGIES INC	Equity Like	2025-12-30	429942281	USD	9.19465	1760544	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Nitto Denko Corp	Equity Like	2025-12-30	411059913	JPY	0.05881377	1881340	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CREDIT AGRICOLE SA	Equity Like	2025-12-30	429881202	EUR	10.8115	2257251	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CELLTRION INC	Equity Like	2025-12-30	412106567	KRW	0.00638274	356717	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Edison International	Equity Like	2025-12-30	387387557	USD	9.19465	698125	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Equity Residential	Equity Like	2025-12-30	378451808	USD	9.19465	648189	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NEBIUS GROUP NV	Equity Like	2025-12-30	422976392	USD	9.19465	540125	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CBOE GLOBAL MARKETS INC	Equity Like	2025-12-30	404106238	USD	9.19465	172665	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SINGAPORE TELECOMMUNICATIONS	Equity Like	2025-12-30	353958136	SGD	7.156205	10799500	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Verisign Inc	Equity Like	2025-12-30	444806316	USD	9.19465	196717	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Iron Mountain Inc	Equity Like	2025-12-30	342633307	USD	9.19465	447030	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Transurban Group	Equity Like	2025-12-30	382268337	AUD	6.16087523	4381902	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	C.H. ROBINSON WORLDWIDE INC	Equity Like	2025-12-30	383148884	USD	9.19465	257291	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HERSHEY CO/THE	Equity Like	2025-12-30	373062765	USD	9.19465	222701	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	VODAFONE GROUP PLC	Equity Like	2025-12-30	463090251	GBP	12.38887141	37933362	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ACCTON TECHNOLOGY CORP	Equity Like	2025-12-30	417156312	TWD	0.29310328	1196000	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Hana Financial Group	Equity Like	2025-12-30	396808262	KRW	0.00638274	660669	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Dexcom Inc	Equity Like	2025-12-30	390757943	USD	9.19465	633737	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Extra Space Storage Inc	Equity Like	2025-12-30	386454763	USD	9.19465	319477	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ball Corp	Equity Like	2025-12-30	407394396	USD	9.19465	832227	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	LPL FINANCIAL HOLDINGS INC	Equity Like	2025-12-30	396519569	USD	9.19465	119875	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NOMURA HOLDINGS INC	Equity Like	2025-12-30	342726553	JPY	0.05881377	4479107	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	UCB SA	Equity Like	2025-12-30	471905220	EUR	10.8115	184093	0,03%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CREDO TECHNOLOGY GROUP HOLDI	Equity Like	2025-12-30	296476066	USD	9.19465	222498	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Eicher Motors Ltd	Equity Like	2025-12-30	241099359	INR	0.10240029	327352	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Scentre Group	Equity Like	2025-12-30	224871330	AUD	6.16087523	8669810	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Resona Holdings Inc	Equity Like	2025-12-30	271634116	JPY	0.05881377	3093467	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SWISSCOM AG-REG	Equity Like	2025-12-30	273363478	CHF	11.62481826	40861	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	National Bank of Greece	Equity Like	2025-12-30	290666761	EUR	10.8115	2041379	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Hindalco Industries Ltd	Equity Like	2025-12-30	288873747	INR	0.10240029	3190663	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Terumo Corp	Equity Like	2025-12-30	261954591	JPY	0.05881377	1962100	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TOKYO GAS CO LTD	Equity Like	2025-12-30	311731272	JPY	0.05881377	854200	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CGI INC	Equity Like	2025-12-30	249276735	CAD	6.72000731	291213	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Ajinomoto Co Inc	Equity Like	2025-12-30	261623790	JPY	0.05881377	1341074	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	INVITATION HOMES INC	Equity Like	2025-12-30	221307854	USD	9.19465	860844	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TATA STEEL LTD	Equity Like	2025-12-30	320703817	INR	0.10240029	17814928	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SGS SA-REG	Equity Like	2025-12-30	266905346	CHF	11.62481826	252696	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	ORIENTAL LAND CO LTD	Equity Like	2025-12-30	286757286	JPY	0.05881377	1682140	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DASSAULT SYSTEMES SE	Equity Like	2025-12-30	246902504	EUR	10.8115	956725	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DOW Inc	Equity Like	2025-12-30	252051976	USD	9.19465	1166010	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	NORTHERN STAR RESOURCES LTD	Equity Like	2025-12-30	336870876	AUD	6.16087523	2080634	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HarbourVest AP7 PE Investments L.P V	Equity Like	2025-12-30	318676956	USD	9.19465	297542	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TS FINANCIAL HOLDING CO LTD	Equity Like	2025-12-30	301428048	TWD	0.29310328	50043901	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	IHI CORP	Equity Like	2025-12-30	262444098	JPY	0.05881377	1620000	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Nestle India Ltd	Equity Like	2025-12-30	209312627	INR	0.10240029	1604319	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Gartner Inc	Equity Like	2025-12-30	256736813	USD	9.19465	109676	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HARMONY GOLD MINING CO LTD	Equity Like	2025-12-30	254356618	ZAR	0.55397801	1360069	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	SOC QUIMICA Y MINERA CHILE-B	Equity Like	2025-12-30	220759970	CLP	0.01020885	338940	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WATERS CORP	Equity Like	2025-12-30	297891841	USD	9.19465	84373	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Citizens Financial Group	Equity Like	2025-12-30	329687016	USD	9.19465	608251	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	CHECK POINT SOFTWARE TECH	Equity Like	2025-12-30	316123917	USD	9.19465	183406	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Antofagasta plc	Equity Like	2025-12-30	250312441	GBP	12.38887141	609307	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Weston (George) Ltd	Equity Like	2025-12-30	277709508	CAD	6.72000731	437171	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	EMIRATES NBD PJSC	Equity Like	2025-12-30	318372436	AED	2.50358057	4493528	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	IA FINANCIAL CORP INC	Equity Like	2025-12-30	214236078	CAD	6.72000731	179103	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Kyocera Corp	Equity Like	2025-12-30	257312163	JPY	0.05881377	1991820	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	BPER BANCA SPA	Equity Like	2025-12-30	261079471	EUR	10.8115	2081751	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Chroma ATE INC	Equity Like	2025-12-30	211175051	TWD	0.29310328	912000	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Thomson Reuters Corp	Equity Like	2025-12-30	270208777	CAD	6.72000731	221029	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	QUEST DIAGNOSTICS INC	Equity Like	2025-12-30	285651756	USD	9.19465	177031	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Principal Financial Group	Equity Like	2025-12-30	288426859	USD	9.19465	352857	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TVS MOTOR CO LTD	Equity Like	2025-12-30	211276628	INR	0.10240029	567667	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HEICO CORP	Equity Like	2025-12-30	221692438	USD	9.19465	73451	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	WEG SA	Equity Like	2025-12-30	325262850	BRL	1.67257563	4008828	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TRADEWEB MARKETS INC-CLASS A	Equity Like	2025-12-30	226938708	USD	9.19465	228830	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	HUBSPOT INC	Equity Like	2025-12-30	302065808	USD	9.19465	80951	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Japan Post Holdings Co Ltd	Equity Like	2025-12-30	273714278	JPY	0.05881377	2819700	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	Darden Restaurants Inc	Equity Like	2025-12-30	296087952	USD	9.19465	174113	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	DAIMLER TRUCK HOLDING AG	Equity Like	2025-12-30	295276910	EUR	10.8115	731816	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	TELEDYNE TECHNOLOGIES INC	Equity Like	2025-12-30	335203121	USD	9.19465	70379	0,02%	https://www.ap7.se/english/ap7-equity-fund/
AP7	PULTEGROUP INC	Equity Like	2025-12-30	321710916	USD	9.19465	296190	0,02%	https://www.ap7.se/english/ap7-equity-fund/
